"point_id","x","y","total_1860","total_1830","slaves_1830","total_1790","slaves_1790","slaves_1860","free_blacks_1860","total_1970","black_1970","total_1910","black_1910","total_2010","black_2010","jail_2010","jail_black_2010"
7133,-494001,142328,"","","","","","","",589.148,4.658,502.965,2.738,401.804,2.980,0.304,""
5849,-417664,345895,"","","","","","","",536.254,"",1055.333,1.402,338.926,"","",""
1425,-1130150,1058382,"","","","","","","",775.105,0.446,721.063,2.183,396.324,0.484,0.961,0.043
600,-1104704,1236504,"","","","","","","",404.883,"",265.621,0.865,408.796,1.624,0.132,0.406
5191,-544893,447679,19.878,"","","","","",0.019,1060.649,0.943,668.107,0.656,435.361,1.478,1.329,0.050
1886,-544893,982044,"","","","","","","",883.365,"",1131.418,0.138,392.514,1.232,0.452,0.169
11981,-443109,-799173,"","","","","","","",560.434,8.799,367.299,1.745,413.517,3.328,2.052,0.304
6614,-1511840,218666,12.457,"","","","","","",508.017,0.039,414.875,0.973,388.303,2.263,19.821,1.246
10527,-1181042,-442929,36.688,"","","","","","",1388.135,7.246,506.179,5.604,417.596,3.297,1.601,""
2316,-875691,905707,"","","","","","","",501.388,0.449,206.450,0.466,483.644,1.575,1.873,""
10402,-1181042,-417483,36.688,"","","","","","",1388.135,7.246,506.179,5.604,418.335,3.300,1.604,""
2083,727405,956598,41.546,3.000,"","","","","",2523.663,1.616,2115.088,2.389,420.221,1.031,1.277,""
3664,2101487,702139,99.417,74.000,"",67.000,"","",0.406,267.968,8.149,203.609,5.562,402.878,11.580,1.203,0.184
1568,-1053813,1032936,"","","","","","","",349.307,"",349.207,0.087,414.255,0.710,"",""
11982,-417664,-799173,"","","","","","","",357.279,2.713,328.247,0.432,409.384,3.288,2.279,0.341
1723,-875691,1007490,"","","","","","","",317.906,0.090,222.336,0.603,380.891,2.193,0.890,0.003
10432,-417664,-417483,"","","","","","","",645.426,34.514,583.850,1.252,420.067,16.927,0.961,0.177
4375,-544893,574909,"","","","","","","",1004.623,2.335,889.103,3.394,420.091,2.753,1.633,""
6337,-366772,269558,"","","","","","","",1404.252,0.312,2520.914,4.799,435.687,4.234,1.065,""
433,-392218,1287396,"","","","","","","",968.987,0.306,1764.810,1.020,401.800,2.807,0.277,""
5669,-875691,371341,12.269,"","","","","",0.011,387.585,0.161,193.447,0.483,392.661,1.093,1.124,0.026
1692,-1664516,1007490,6.346,"","","","","",0.034,1207.649,2.024,1469.865,2.195,441.982,4.125,1.565,0.049
11888,-621231,-773727,5.278,"","","","",0.036,0.018,693.486,7.705,110.981,0.122,395.753,34.159,0.975,0.104
6640,-850245,218666,335.840,"","","","","",0.450,261.522,0.707,292.011,0.207,603.445,5.411,6.795,0.398
3412,-417664,727585,"","","","","","","",465.599,0.019,837.688,2.048,371.105,2.315,0.243,0.009
10287,-850245,-392037,22.658,"","","","","",0.024,391.198,2.122,404.755,1.397,511.022,4.019,3.753,0.091
4386,-264988,574909,"","","","","","","",935.256,0.051,1243.668,0.631,414.424,1.246,0.937,""
4025,-1384610,625801,89.124,"","","","","",0.002,959.102,0.387,833.152,0.220,413.193,1.364,1.855,0.055
1150,-1868083,1109274,6.346,"","","","","",0.034,489.534,1.087,720.106,0.270,395.165,1.280,1.365,0.013
4216,-544893,600355,"","","","","","","",980.286,3.167,920.716,4.663,422.985,3.780,1.575,""
9128,-1740853,-188470,55.960,"","","","","",0.192,1036.711,11.496,708.198,8.018,428.824,26.717,1.586,0.251
8359,-1664516,-61240,39.498,"","","","","","",321.767,0.292,82.840,0.258,471.878,13.999,1.536,0.099
6647,-672123,218666,337.719,"","","","","",0.453,526.473,0.536,718.349,0.009,435.513,3.334,0.736,0.071
10510,-1613624,-442929,78.681,"","","","","",0.255,657.620,19.198,458.625,6.005,356.404,5.362,0.817,0.030
8226,-1002921,-35794,101.142,"","","","","",0.050,1067.224,2.078,704.868,0.085,429.018,4.414,2.032,0.050
8227,-977475,-35794,101.142,"","","","","",0.050,1067.224,2.078,704.868,0.085,429.018,4.414,2.032,0.050
3021,-2046205,778477,89.569,"","","","","",0.819,1385.945,11.777,356.596,0.603,423.166,4.881,1.463,0.039
10875,-1511840,-519267,58.192,"","","","","",0.189,218.199,0.638,459.135,5.936,451.632,2.126,1.036,0.012
3896,-595785,651247,"","","","","","","",1086.412,1.672,1117.184,3.213,411.890,1.347,1.456,0.150
10421,-697569,-417483,22.658,"","","","","",0.024,1078.215,22.128,450.618,6.231,422.511,3.732,2.907,0.054
8363,-1562732,-61240,39.498,"","","","","","",480.237,0.390,70.075,0.186,474.691,2.914,1.542,0.012
7267,-1130150,116882,10.684,"","","","","","",356.510,0.237,297.958,1.010,440.916,1.791,1.639,0.046
10286,-875691,-392037,22.658,"","","","","",0.024,391.198,2.122,404.755,1.397,514.379,4.038,3.778,0.092
1427,-1079258,1058382,"","","","","","","",428.442,"",334.763,0.678,416.511,2.366,0.198,""
6818,-392218,193220,"","","","","","","",1016.476,0.050,1490.977,10.191,401.755,2.106,0.765,""
10307,-341326,-392037,"","","","","","","",785.697,46.683,2026.587,2.133,472.951,19.173,0.009,0.003
12496,-290434,-1079078,6.922,"","","","","","",169.469,0.595,561.346,0.440,437.083,1.744,1.233,0.017
7097,-1410056,142328,10.684,"","","","","","",151.539,"",175.683,"",396.013,2.571,12.422,0.986
4625,-2351556,524017,24.304,"","","","","",0.018,369.432,2.104,173.524,0.225,486.722,2.852,2.151,0.048
2858,-2224327,803923,292.192,"","","","","",5.809,1308.606,27.610,740.500,1.142,433.331,3.237,1.276,0.031
7299,-315880,116882,"","","","","","","",1287.211,0.271,1719.832,1.264,429.148,3.987,0.507,""
3577,-417664,702139,"","","","","","","",404.234,0.110,310.178,0.242,405.239,1.145,0.964,0.029
8031,-1893529,-10348,55.960,"","","","","",0.192,742.315,3.347,708.198,8.018,405.655,21.516,1.501,0.202
8385,-1002921,-61240,115.759,"","","","","",0.036,1067.224,2.078,704.868,0.085,434.113,4.465,2.056,0.051
6811,-570339,193220,"","","","","","","",616.593,0.200,699.910,2.105,410.372,1.971,1.703,""
11623,-468555,-697389,"","","","","","","",284.008,2.459,296.962,1.262,411.084,3.838,1.970,0.179
1144,-2020759,1109274,763.397,"","","","","",1.317,1285.172,35.767,5248.034,4.579,488.150,10.424,1.351,0.083
2166,-901137,931152,"","","","","","","",501.388,0.449,206.450,0.466,479.986,1.423,1.858,""
1588,-544893,1032936,"","","","","","","",957.366,0.108,1064.831,0.586,389.459,0.209,0.654,0.003
10306,-366772,-392037,"","","","","","","",820.511,59.504,1737.448,1.716,445.673,24.805,0.089,0.024
6302,-1257380,269558,44.211,"","","","","","",287.847,0.504,378.230,0.056,435.446,1.733,2.249,0.177
2000,-1384610,956598,1.789,"","","","","",0.004,304.565,"",266.722,0.279,444.419,3.572,0.927,""
1363,625621,1083828,0.878,1.000,"","","","",0.045,1110.188,20.818,802.169,1.425,459.198,2.449,0.786,0.018
1149,-1893529,1109274,6.346,"","","","","",0.034,501.839,1.055,829.334,0.218,403.285,1.174,1.488,0.006
3411,-443109,727585,"","","","","","","",472.299,"",897.588,2.274,376.497,2.473,0.019,0.001
430,-468555,1287396,"","","","","","","",921.235,0.315,1752.953,0.774,381.073,1.740,0.002,""
3734,-621231,676693,"","","","","","","",1072.690,1.429,1109.566,2.858,418.300,1.311,1.504,0.171
5178,-875691,447679,4.651,"","","","","",0.004,386.466,2.405,308.232,3.516,374.503,0.618,1.591,0.005
6493,-494001,244112,"","","","","","","",1532.058,0.963,1062.474,2.313,429.419,1.841,0.707,""
3717,-1053813,676693,"","","","","","","",764.969,0.539,230.867,0.625,410.459,1.562,2.560,0.067
3251,-341326,753031,"","","","","","","",510.068,0.135,971.616,2.435,422.797,1.354,"",""
10649,-1206488,-468375,36.688,"","","","","","",563.218,1.872,582.655,5.368,403.805,2.104,2.637,0.216
4068,-290434,625801,"","","","","","","",1076.018,0.235,1652.652,2.167,434.455,1.006,0.723,0.006
3410,-468555,727585,"","","","","","","",475.052,"",901.928,2.286,378.998,2.514,0.011,0.001
10273,-1206488,-392037,25.144,"","","","","",0.019,1023.393,2.868,672.401,3.233,425.439,5.772,1.881,""
4983,-1639070,473125,1.463,"","","","","","",213.156,1.306,129.573,0.645,491.967,6.666,1.645,0.138
2764,-824799,829369,"","","","","","","",723.381,1.179,588.373,4.994,392.656,0.740,1.990,0.018
12333,574729,-926403,328.121,122.000,48.000,"","",150.897,3.416,1181.375,132.479,773.382,191.308,428.252,12.476,1.484,0.182
6166,-595785,295003,173.709,"","","","","",0.232,549.732,0.198,594.503,3.071,424.432,3.108,5.097,1.227
6126,-1613624,295003,7.473,"","","","","","",194.719,0.234,158.003,0.839,415.443,24.908,2.469,""
9428,-1588178,-239362,22.658,"","","","","",0.024,1452.213,43.082,252.143,3.262,462.146,4.246,2.880,0.082
7268,-1104704,116882,10.684,"","","","","","",388.193,0.088,497.774,1.538,446.041,2.100,"",""
4210,-697569,600355,"","","","","","","",818.971,0.573,670.757,36.348,383.053,1.479,1.980,0.032
11887,-646677,-773727,5.278,"","","","",0.036,0.018,719.051,8.096,109.233,0.120,410.794,35.857,1.010,0.109
5003,-1130150,473125,0.912,"","","","","","",335.347,2.841,302.951,1.281,475.576,3.888,18.439,1.232
8353,-1817191,-61240,55.960,"","","","","",0.192,239.016,20.534,708.198,8.018,430.103,52.256,1.591,0.491
8880,-417664,-137578,"","","","","","","",2630.685,0.002,438.044,0.005,461.501,2.756,1.748,""
8529,-1359164,-86686,39.498,"","","","","","",647.408,17.161,108.915,0.469,445.236,2.251,1.600,0.014
836,-672123,1185612,"","","","","","","",1169.314,0.119,238.621,0.225,374.081,1.818,0.667,""
11796,-672123,-748281,5.278,"","","","",0.036,0.018,720.843,8.125,108.784,0.108,412.047,36.012,1.014,0.110
2865,-2046205,803923,6.346,"","","","","",0.034,2038.200,19.110,348.549,0.856,449.205,4.694,1.238,0.068
5177,-901137,447679,4.501,"","","","","",0.004,427.945,2.126,300.224,3.116,388.537,0.593,1.477,0.004
776,2203270,1211058,1796.272,618.000,"",81.000,"","",7.348,1260.585,1.562,1811.361,2.491,427.212,2.619,0.843,0.137
2317,-850245,905707,"","","","","","","",480.040,0.417,206.450,0.466,449.421,2.780,1.751,0.010
11705,-697569,-722835,5.278,"","","","",0.036,0.018,721.332,8.132,108.661,0.105,412.388,36.054,1.015,0.110
11706,-672123,-722835,5.278,"","","","",0.036,0.018,721.332,8.132,108.661,0.105,412.388,36.054,1.015,0.110
11708,-621231,-722835,5.278,"","","","",0.036,0.018,721.332,8.132,108.661,0.105,412.388,36.054,1.015,0.110
11797,-646677,-748281,5.278,"","","","",0.036,0.018,721.332,8.132,108.661,0.105,412.388,36.054,1.015,0.110
11798,-621231,-748281,5.278,"","","","",0.036,0.018,721.332,8.132,108.661,0.105,412.388,36.054,1.015,0.110
404,-1130150,1287396,"","","","","","","",429.440,"",265.621,0.865,436.438,1.812,0.194,0.026
8021,-2147989,-10348,194.001,"","","","","",0.096,1148.381,19.990,2400.894,9.361,451.160,4.145,1.356,0.042
2470,-748461,880261,"","","","","","","",378.059,0.086,275.814,1.222,430.478,2.618,1.439,0.763
5624,-2020759,371341,2697.319,"","","","","",23.421,206.938,0.248,120.082,0.003,408.058,1.548,0.380,""
7108,-1130150,142328,11.068,"","","","","","",478.587,0.478,497.658,1.597,430.082,2.358,2.489,0.072
4222,-392218,600355,"","","","","","","",284.802,0.167,433.235,3.328,424.519,2.614,0.895,""
837,-646677,1185612,"","","","","","","",1169.314,0.119,238.621,0.225,391.173,2.169,0.697,""
1331,-290434,1083828,"","","","","","","",761.038,0.349,1040.189,1.919,424.834,1.396,"",""
1458,-290434,1058382,"","","","","","","",761.038,0.349,1040.189,1.919,424.834,1.396,"",""
5464,-1944421,396787,62.733,"","","","","",0.420,523.121,27.707,315.873,2.971,423.602,6.587,1.502,0.062
7269,-1079258,116882,10.684,"","","","","","",385.846,0.113,594.332,1.903,435.602,2.362,"",""
2315,-901137,905707,"","","","","","","",536.800,0.544,245.791,0.958,504.650,1.750,1.992,0.007
1389,-2046205,1058382,675.786,"","","","","",0.698,7786.760,5.739,2453.814,0.216,488.347,4.819,1.103,0.034
3575,-468555,702139,"","","","","","","",365.623,"",518.726,1.031,412.704,1.694,"",""
9740,-977475,-290254,27.007,"","","","","",0.022,450.013,2.880,268.772,0.772,386.969,4.916,1.546,0.156
8067,-977475,-10348,96.730,"","","","","",0.048,1040.643,2.110,700.343,0.142,446.398,4.526,2.041,0.048
6621,-1333718,218666,24.189,"","","","","","",566.910,0.158,577.453,"",436.793,1.226,2.179,0.075
636,-188650,1236504,"","","","","","","",1799.672,0.301,2721.283,4.724,435.079,0.101,0.768,""
6974,-494001,167774,"","","","","","","",606.042,7.387,754.884,9.850,406.312,3.283,1.338,""
8228,-952029,-35794,101.142,"","","","","",0.050,1067.224,2.078,704.868,0.085,451.271,4.637,2.137,0.053
3576,-443109,702139,"","","","","","","",339.464,"",427.147,0.731,420.997,1.506,"",""
8203,-1588178,-35794,43.577,"","","","","","",480.237,0.390,70.075,0.186,482.077,3.593,1.566,0.015
759,243931,1211058,12.012,6.000,"","","","","",284.010,0.231,3148.304,1.076,393.794,1.145,0.501,0.007
872,243931,1185612,12.012,6.000,"","","","","",284.010,0.231,3148.304,1.076,393.794,1.145,0.501,0.007
873,269377,1185612,12.012,6.000,"","","","","",284.010,0.231,3148.304,1.076,393.794,1.145,0.501,0.007
880,447499,1185612,12.570,5.000,"","","","","",415.196,1.698,162.051,"",394.044,1.765,"",""
2887,-1486394,803923,1.789,"","","","","",0.004,294.693,0.032,361.207,0.431,419.448,1.172,0.631,""
11129,-875691,-570159,117.197,"","","","",0.356,0.333,115.513,0.400,304.329,1.774,449.732,5.974,4.132,0.196
11709,-595785,-722835,5.278,"","","","",0.036,0.018,721.332,8.132,108.661,0.105,423.186,26.390,1.041,0.080
2934,-290434,803923,"","","","","","","",839.803,0.478,859.593,5.222,410.889,1.551,0.700,0.062
10664,-824799,-468375,36.688,"","","","","","",516.443,7.859,450.219,5.583,426.882,3.942,2.681,0.043
9990,-1715407,-341146,60.273,"","","","","",0.107,3540.809,122.220,626.498,3.408,774.471,28.704,3.304,0.324
1693,-1639070,1007490,5.145,"","","","","",0.026,1126.591,1.556,1339.705,1.895,457.644,3.139,2.155,0.036
426,-570339,1287396,"","","","","","","",881.606,9.079,1161.888,0.580,400.045,1.738,2.077,""
427,-544893,1287396,"","","","","","","",881.606,9.079,1161.888,0.580,400.045,1.738,2.077,""
9751,-697569,-290254,98.165,"","","","","","",842.367,6.205,1607.014,1.565,444.210,5.143,3.523,0.148
10685,-290434,-468375,33.862,"","","","","","",602.142,0.546,1246.066,3.004,448.125,3.277,29.893,8.919
2380,778297,905707,33.115,"","","","","",0.046,321.159,0.679,313.360,0.650,430.443,1.859,0.774,""
10405,-1104704,-417483,31.878,"","","","","",0.008,1011.259,4.771,406.635,3.461,457.067,2.876,1.864,0.029
522,-595785,1261950,"","","","","","","",1453.226,2.066,1044.541,1.417,413.352,1.648,1.727,""
3741,-443109,676693,"","","","","","","",429.859,"",379.476,0.574,411.790,1.363,"",""
3740,-468555,676693,"","","","","","","",449.603,"",379.476,0.574,409.223,1.355,"",""
11338,-697569,-621051,0.059,"","","","","","",1584.013,48.306,268.732,0.581,421.000,12.305,2.394,0.132
660,2101487,1236504,3910.631,777.000,"",189.000,"","",1.745,3841.344,5.028,4228.185,2.866,448.920,1.528,0.615,0.013
11710,-570339,-722835,4.686,"","","","",0.032,0.016,679.291,7.950,109.417,0.133,427.531,10.691,1.155,0.032
2784,-315880,829369,"","","","","","","",763.758,0.409,781.356,7.907,421.877,1.818,0.270,0.064
11616,-646677,-697389,5.278,"","","","",0.036,0.018,721.332,8.132,108.661,0.105,426.898,23.067,1.050,0.070
2914,-799353,803923,"","","","","","","",451.560,0.154,235.770,0.155,422.345,1.780,1.720,0.523
10126,-1639070,-366591,47.935,"","","","","",0.128,1515.700,49.612,192.693,2.691,431.677,7.810,2.150,0.115
12441,-366772,-1028186,10.527,"","","","","","",957.819,7.035,609.010,3.180,453.744,4.529,3.147,0.086
502,-1104704,1261950,"","","","","","","",404.927,"",265.621,0.865,453.226,1.743,0.147,0.429
6787,-1181042,193220,23.429,"","","","","","",352.607,0.404,85.902,0.380,451.999,2.189,4.129,0.407
6613,-1537286,218666,12.010,"","","","","","",612.452,0.067,385.336,0.766,424.240,2.417,15.603,1.068
8083,-570339,-10348,"","","","","","","",554.679,0.880,245.959,0.196,442.230,4.957,1.337,""
11615,-672123,-697389,5.278,"","","","",0.036,0.018,721.332,8.132,108.661,0.105,429.878,20.399,1.058,0.062
1405,-1639070,1058382,6.346,"","","","","",0.034,495.531,0.238,668.130,0.080,454.824,3.094,"",""
11622,-494001,-697389,"","","","","","","",350.804,8.172,221.033,0.299,425.550,5.886,4.627,1.318
3902,-443109,651247,"","","","","","","",648.464,"",379.476,0.574,383.367,1.270,"",""
5661,-1079258,371341,0.912,"","","","","","",368.087,0.691,200.632,0.646,458.017,7.700,1.451,0.121
1858,-1257380,982044,"","","","","","","",347.929,0.208,410.110,1.532,446.720,1.784,0.710,0.026
1598,-290434,1032936,"","","","","","","",828.816,0.324,1151.349,1.564,441.726,1.289,0.025,0.002
478,-1715407,1261950,1.789,"","","","","",0.004,1556.332,5.959,1414.612,1.166,442.741,6.776,0.742,""
2005,-1257380,956598,"","","","","","","",348.030,0.209,410.110,1.532,447.738,1.787,0.711,0.026
9608,-672123,-264808,488.272,"","","","","",0.420,875.569,9.192,1390.885,2.024,416.686,9.309,3.239,0.277
5164,-1231934,447679,0.912,"","","","","","",579.482,0.033,557.766,0.063,368.083,1.548,4.955,0.039
5197,-392218,447679,"","","","","","","",1417.100,3.610,954.073,1.207,468.161,1.808,1.478,0.024
637,-163204,1236504,"","","","","","","",1985.337,0.096,2986.906,2.148,449.788,0.753,0.690,""
3386,-1079258,727585,"","","","","","","",764.969,0.539,230.867,0.625,450.896,2.047,2.812,0.087
584,-1511840,1236504,1.789,"","","","","",0.004,1870.405,0.190,1324.498,1.708,431.189,0.516,1.645,""
514,-799353,1261950,"","","","","","","",566.550,0.889,250.620,0.276,419.286,1.740,1.449,""
1319,-595785,1083828,"","","","","","","",636.479,"",754.513,0.444,409.626,2.657,0.688,0.016
10175,-392218,-366591,"","","","","","","",888.408,86.511,1218.926,0.277,417.306,39.374,"",""
1158,-1664516,1109274,6.346,"","","","","",0.034,495.531,0.238,668.130,0.080,439.200,3.021,"",""
3714,-1130150,676693,1.789,"","","","","",0.004,190.197,"",252.203,0.621,468.398,2.388,1.491,""
2157,-1130150,931152,"","","","","","","",806.732,0.469,619.294,1.267,386.548,0.692,0.674,0.003
2717,-2020759,829369,6.346,"","","","","",0.034,1983.485,18.545,342.356,0.838,468.897,4.586,1.290,0.066
6789,-1130150,193220,32.288,"","","","","","",539.458,0.408,459.875,1.865,456.814,2.425,3.347,0.313
443,-137758,1287396,"","","","","","","",687.172,0.054,1000.850,0.451,463.550,1.843,0.801,""
10255,-1664516,-392037,77.941,"","","","","",0.252,1515.700,49.612,192.693,2.691,423.179,4.679,2.107,0.069
5341,-901137,422233,3.757,"","","","","",0.003,633.384,0.538,249.127,0.836,449.887,0.458,0.846,""
585,-1486394,1236504,1.789,"","","","","",0.004,1862.303,0.191,1324.863,1.746,433.809,0.543,1.643,0.003
9900,-468555,-315700,"","","","","","","",774.733,40.484,599.489,"",453.930,13.587,"",""
9457,-850245,-239362,567.489,"","","","","",0.395,580.074,1.203,859.877,2.005,450.969,5.966,6.651,0.869
428,-519447,1287396,"","","","","","","",930.631,6.336,1417.982,0.672,409.899,1.812,1.434,""
7601,-697569,65990,177.313,"","","","","",0.294,3204.510,19.989,3230.093,69.544,500.978,4.021,2.469,0.033
4546,-264988,549463,"","","","","","","",937.772,0.051,1245.944,0.634,441.530,0.823,0.976,""
10143,-1206488,-366591,22.658,"","","","","",0.024,1052.912,2.464,748.066,3.386,451.898,6.562,2.057,""
10658,-977475,-468375,36.688,"","","","","","",1108.347,114.541,840.451,4.234,452.862,61.759,1.812,0.639
1979,-1918975,956598,6.346,"","","","","",0.034,985.202,0.330,297.279,0.255,443.092,1.537,0.547,""
613,-773907,1236504,"","","","","","","",566.550,0.889,250.620,0.276,422.649,1.757,1.460,""
1668,2152378,1032936,1086.073,161.000,"",26.000,"","",4.316,963.138,0.963,962.076,2.423,401.957,2.161,1.033,0.016
10771,-1155596,-493821,36.688,"","","","","","",1388.135,7.246,506.179,5.604,429.762,4.363,1.648,""
205,-1384610,1363734,1.789,"","","","","",0.004,1875.728,1.425,733.519,1.054,439.777,2.047,0.713,0.027
6949,-1130150,167774,13.064,"","","","","","",991.522,0.965,498.258,0.720,499.651,2.192,3.836,0.119
2890,-1410056,803923,1.789,"","","","","",0.004,397.425,0.032,359.685,0.428,459.860,1.225,1.206,""
